user_id,num_friends,messages_sent,group_activities_participated
7874,65,138,4
7875,157,974,1
7876,83,803,3
7877,180,110,6
7878,20,17,5
7879,161,17,2
7880,111,155,2
7881,113,264,6
7882,169,414,7
7883,140,241,5
7884,19,848,3
7885,100,596,5
7886,54,305,5
7887,67,80,8
7888,148,193,7
7889,148,754,1
7890,61,880,1
7891,140,10,1
7892,120,22,1
7893,19,851,8
7894,10,367,6
7895,20,739,6
7896,79,210,0
7897,5,843,0
7898,23,515,8
7899,181,121,0
7900,78,978,1
7901,70,981,4
7902,79,143,0
7903,76,124,9
7904,74,267,7
7905,44,98,1
7906,175,427,4
7907,94,810,4
7908,106,807,1
7909,18,850,0
7910,96,429,5
7911,38,97,9
7912,85,552,7
7913,189,766,1
7914,62,383,0
7915,5,177,2
7916,106,864,9
7917,139,262,1
7918,120,991,3
7919,196,247,3
7920,75,998,2
7921,50,42,6
7922,42,449,2
7923,159,17,9
7924,103,909,0
7925,127,259,2
7926,195,529,8
7927,71,722,5
7928,22,695,5
7929,61,545,8
7930,134,635,8
7931,24,334,6
7932,28,779,7
7933,184,362,1
7934,142,595,8
7935,132,346,1
7936,132,982,6
7937,15,476,9
7938,88,281,9
7939,93,193,4
7940,134,258,5
7941,123,340,6
7942,58,36,2
7943,127,694,7
7944,71,914,7
7945,114,291,2
7946,70,951,5
7947,9,433,2
7948,137,988,5
7949,7,364,7
7950,195,577,9
7951,167,909,0
7952,166,726,0
7953,134,945,3
7954,196,562,3
7955,54,448,2
7956,177,130,4
7957,45,178,8
7958,155,399,4
7959,146,610,5
7960,155,672,6
7961,76,616,3
7962,121,870,6
7963,17,228,6
7964,83,977,9
7965,75,219,7
7966,168,43,6
7967,199,472,5
7968,165,316,6
7969,68,985,9
7970,28,615,5
7971,18,945,5
7972,77,937,7
7973,129,599,6
7974,17,861,0
7975,12,673,2
7976,33,55,9
7977,58,95,0
7978,195,814,1
7979,38,786,6
7980,28,234,8
7981,184,193,3
7982,105,292,8
7983,109,761,0
7984,143,397,1
7985,168,392,6
7986,124,988,8
7987,59,402,0
7988,94,849,5
7989,169,938,9
7990,57,38,8
7991,120,53,6
7992,189,817,0
7993,193,555,0
7994,185,429,4
7995,118,476,9
7996,131,595,0
7997,118,301,2
7998,82,720,1
7999,102,126,5
8000,34,549,8
8001,123,880,0
8002,126,920,3
8003,167,938,7
8004,82,774,4
8005,102,235,3
8006,189,624,2
8007,69,543,9
8008,55,567,2
8009,12,845,5
8010,42,931,6
8011,37,266,0
8012,95,617,6
8013,191,288,2
8014,198,177,0
8015,189,15,7
8016,96,322,3
8017,177,474,5
8018,123,937,6
8019,6,380,1
8020,104,622,9
8021,57,9,6
8022,117,262,2
8023,113,441,8
8024,11,174,9
8025,53,571,9
8026,171,531,5
8027,135,4,8
8028,184,339,2
8029,58,445,4
8030,144,585,9
8031,12,708,1
8032,76,37,0
8033,54,643,0
8034,15,55,7
8035,178,144,5
8036,97,41,5
8037,198,92,1
8038,166,992,9
8039,96,187,4
8040,190,921,3
8041,153,884,9
8042,14,881,1
8043,14,336,1
8044,98,748,5
8045,137,255,7
8046,29,237,9
8047,175,685,3
8048,173,925,2
8049,29,4,4
8050,119,456,6
8051,8,399,3
8052,92,445,2
8053,17,679,3
8054,178,997,3
8055,67,21,5
8056,167,780,5
8057,89,999,2
8058,199,897,4
8059,24,445,5
8060,122,820,8
8061,178,524,6
8062,59,827,8
8063,67,980,6
8064,130,48,0
8065,150,38,4
8066,37,85,2
8067,66,553,7
8068,22,600,3
8069,163,502,3
8070,32,564,5
8071,139,258,0
8072,104,626,8
8073,175,634,7
8074,168,855,7
8075,56,529,0
8076,168,858,0
8077,173,548,4
8078,110,486,7
8079,153,291,6
8080,170,175,2
8081,70,729,2
8082,45,30,1
8083,57,79,0
8084,38,457,3
8085,72,503,8
8086,12,384,8
8087,163,184,2
8088,86,72,4
8089,191,570,1
8090,87,36,8
8091,117,525,6
8092,89,604,4
8093,94,513,0
8094,153,258,7
8095,116,177,0
8096,8,282,0
8097,13,261,4
8098,183,548,2
8099,188,732,8
8100,190,108,8
8101,72,12,9
8102,195,271,5
8103,46,692,9
8104,107,254,3
8105,39,367,5
8106,58,128,5
8107,20,471,7
8108,85,554,4
8109,71,795,3
8110,40,586,7
8111,40,150,5
8112,58,349,6
8113,189,686,5
8114,41,974,1
8115,61,534,7
8116,83,309,8
8117,52,695,0
8118,42,717,2
8119,85,400,9
8120,186,313,7
8121,11,493,2
8122,8,358,4
8123,114,446,4
8124,127,14,0
8125,14,585,9
8126,83,191,9
8127,22,735,6
8128,194,890,3
8129,155,22,2
8130,194,869,2
8131,147,682,4
8132,187,715,5
8133,123,776,0
8134,160,171,5
8135,81,443,5
8136,126,154,3
8137,168,510,6
8138,30,212,5
8139,17,445,1
8140,138,555,4
8141,57,766,5
8142,93,301,1
8143,33,984,9
8144,44,969,3
8145,113,909,4
8146,152,652,3
8147,64,622,3
8148,105,20,8
8149,148,239,1
8150,158,427,5
8151,187,501,9
8152,139,130,0
8153,68,590,5
8154,130,133,6
8155,23,515,4
8156,114,590,8
8157,38,455,6
8158,193,527,5
8159,158,703,3
8160,156,864,9
8161,100,330,0
8162,44,655,2
8163,175,658,9
8164,17,338,4
8165,71,303,3
8166,18,770,0
8167,11,268,8
8168,61,424,9
8169,68,390,5
8170,56,697,8
8171,58,516,5
8172,126,390,5
8173,15,553,3
8174,105,688,4
8175,105,334,9
8176,195,923,5
8177,126,782,0
8178,157,762,7
8179,48,960,1
8180,139,274,1
8181,169,381,0
8182,45,990,2
8183,103,483,7
8184,172,608,2
8185,141,684,1
8186,55,588,5
8187,77,204,7
8188,69,110,3
8189,68,904,5
8190,113,485,3
8191,92,615,8
8192,187,583,9
8193,168,604,5
8194,69,752,8
8195,80,709,4
8196,42,84,6
8197,146,254,4
8198,106,265,6
8199,103,359,6
8200,143,341,3
8201,142,420,5
8202,196,574,7
8203,117,818,7
8204,77,519,0
8205,141,901,9
8206,182,239,3
8207,97,378,3
8208,144,363,2
8209,171,91,3
8210,60,724,0
8211,143,54,3
8212,111,345,3
8213,198,574,8
8214,174,531,8
8215,48,799,8
8216,199,880,3
8217,132,863,8
8218,115,442,9
8219,100,642,7
8220,62,992,2
8221,44,36,4
8222,36,976,4
8223,75,75,9
8224,167,47,0
8225,108,335,5
8226,133,942,9
8227,170,655,5
8228,109,940,3
8229,112,394,4
8230,139,71,7
8231,102,627,3
8232,133,785,6
8233,82,697,0
8234,96,309,2
8235,153,62,4
8236,121,778,3
8237,61,599,4
8238,31,626,1
8239,159,603,8
8240,76,542,7
8241,177,246,5
8242,54,224,4
8243,41,673,6
8244,68,863,0
8245,81,758,6
8246,177,685,5
8247,67,56,9
8248,88,42,9
8249,119,50,0
8250,72,613,0
8251,83,83,1
8252,55,742,2
8253,197,923,7
8254,146,880,6
8255,118,543,1
8256,41,248,2
8257,192,932,0
8258,147,532,9
8259,75,550,3
8260,80,479,4
8261,71,590,2
8262,55,25,2
8263,50,646,4
8264,143,279,1
8265,88,171,8
8266,123,381,5
8267,182,738,8
8268,188,702,2
8269,162,987,1
8270,46,801,5
8271,43,606,1
8272,163,863,9
8273,163,311,8
8274,169,925,4
8275,29,787,1
8276,102,377,0
8277,16,880,8
8278,163,209,9
8279,49,849,4
8280,170,821,4
8281,194,918,6
8282,147,511,2
8283,198,408,9
8284,164,146,5
8285,90,282,5
8286,145,60,1
8287,122,125,0
8288,175,524,8
8289,15,730,5
8290,154,340,6
8291,186,216,9
8292,185,86,5
8293,199,469,7
8294,50,679,4
8295,46,405,8
8296,199,646,2
8297,22,364,2
8298,32,688,0
8299,109,911,2
8300,108,692,2
8301,102,503,6
8302,178,967,0
8303,168,14,6
8304,172,917,9
8305,22,84,0
8306,160,94,2
8307,7,695,8
8308,144,546,8
8309,103,792,8
8310,147,90,3
8311,34,905,2
8312,55,989,4
8313,38,917,6
8314,113,43,1
8315,148,347,7
8316,167,682,7
8317,30,931,7
8318,61,62,8
8319,71,617,8
8320,33,307,1
8321,195,600,8
8322,48,488,4
8323,39,548,5
8324,29,799,7
8325,22,764,8
8326,59,157,4
8327,61,829,1
8328,13,689,7
8329,52,180,5
8330,194,297,4
8331,87,29,2
8332,62,225,5
8333,174,8,6
8334,176,1,6
8335,77,720,1
8336,83,628,2
8337,41,763,3
8338,134,209,2
8339,126,773,2
8340,163,586,2
8341,85,847,5
8342,64,63,1
8343,15,211,1
8344,9,874,6
8345,107,127,2
8346,174,617,0
8347,120,596,2
8348,185,729,5
8349,125,135,1
8350,166,490,9
8351,85,422,9
8352,168,438,0
8353,188,355,2
8354,126,824,7
8355,23,904,4
8356,171,779,9
8357,54,49,1
8358,106,900,4
8359,138,92,7
8360,191,899,9
8361,156,127,5
8362,61,139,5
8363,108,422,2
8364,189,146,0
8365,65,465,1
8366,18,639,9
8367,110,186,3
8368,72,633,0
8369,121,952,4
8370,146,189,7
8371,53,98,3
8372,168,186,2
8373,10,430,1
8374,148,333,0
8375,182,868,6
8376,44,737,3
8377,173,834,3
8378,14,883,9
8379,103,430,5
8380,119,918,8
8381,193,652,8
8382,193,864,7
8383,23,503,3
8384,25,648,4
8385,173,173,4
8386,114,114,5
8387,108,166,4
8388,171,693,9
8389,160,82,9
8390,91,316,7
8391,77,722,8
8392,95,722,6
8393,73,808,7
8394,164,713,1
8395,97,392,5
8396,41,174,6
8397,65,825,1
8398,128,892,1
8399,134,345,3
8400,181,877,7
8401,152,409,0
8402,60,366,7
8403,65,574,3
8404,92,37,1
8405,187,129,7
8406,34,643,9
8407,74,489,0
8408,199,630,9
8409,97,189,4
8410,108,181,4
8411,39,799,4
8412,133,261,3
8413,174,951,0
8414,161,558,7
8415,74,969,5
8416,64,533,0
8417,40,598,3
8418,124,406,3
8419,100,6,3
8420,36,528,9
8421,133,57,1
8422,184,698,7
8423,170,911,4
8424,136,31,0
8425,79,887,6
8426,74,422,8
8427,52,989,7
8428,67,880,5
8429,95,185,6
8430,28,684,4
8431,83,91,5
8432,177,669,1
8433,106,452,6
8434,197,923,7
8435,183,609,8
8436,188,871,6
8437,82,544,3
8438,5,418,5
8439,76,146,5
8440,27,702,6
8441,99,187,4
8442,26,671,3
8443,181,494,7
8444,29,407,3
8445,125,94,7
8446,95,780,3
8447,72,764,2
8448,69,146,8
8449,185,480,2
8450,105,216,3
8451,153,1,2
8452,46,912,8
8453,24,31,1
8454,20,631,4
8455,68,235,0
8456,53,981,7
8457,197,37,4
8458,87,813,0
8459,171,989,9
8460,187,383,6
8461,154,328,6
8462,152,354,2
8463,153,508,9
8464,156,50,9
8465,164,941,6
8466,136,44,3
8467,138,174,2
8468,108,921,3
8469,194,946,8
8470,98,39,9
8471,53,298,8
8472,138,790,5
8473,67,933,3
8474,161,503,0
8475,129,268,9
8476,177,230,4
8477,21,784,6
8478,31,776,7
8479,122,940,4
8480,89,841,5
8481,21,469,6
8482,180,124,2
8483,164,50,2
8484,104,798,7
8485,96,395,5
8486,154,761,6
8487,15,146,6
8488,58,869,5
8489,125,525,2
8490,100,831,5
8491,24,818,9
8492,92,421,4
8493,186,545,2
8494,31,298,5
8495,123,330,4
8496,72,997,1
8497,66,763,9
8498,96,139,9
8499,139,469,2
8500,17,994,7
8501,156,357,4
8502,182,318,2
8503,190,828,7
8504,40,252,9
8505,51,595,5
8506,111,291,4
8507,34,989,6
8508,5,483,6
8509,110,947,0
8510,182,827,5
8511,97,961,4
8512,78,812,9
8513,11,942,7
8514,146,840,0
8515,57,37,5
8516,91,352,1
8517,183,736,1
8518,100,679,2
8519,40,881,7
8520,176,444,4
8521,31,798,8
8522,148,152,1
8523,36,376,0
8524,19,526,5
8525,128,904,4
8526,18,380,2
8527,48,367,6
8528,7,925,2
8529,158,581,3
8530,88,521,5
8531,45,474,3
8532,37,661,9
8533,158,815,3
8534,119,351,7
8535,194,44,6
8536,81,3,3
8537,68,619,0
8538,59,905,0
8539,66,745,7
8540,11,821,7
8541,183,356,9
8542,74,18,9
8543,115,542,9
8544,9,924,8
8545,199,217,3
8546,172,358,8
8547,94,501,2
8548,193,255,5
8549,96,355,2
8550,87,523,4
8551,181,222,9
8552,55,893,7
8553,80,903,8
8554,94,717,7
8555,120,532,7
8556,79,230,9
8557,125,744,3
8558,104,843,6
8559,99,622,3
8560,43,820,8
8561,75,48,0
8562,16,941,2
8563,43,358,3
8564,179,236,4
8565,11,800,0
8566,26,331,7
8567,178,575,9
8568,52,847,3
8569,16,447,9
8570,23,724,8
8571,172,376,8
8572,155,684,5
8573,190,690,1
8574,181,534,7
8575,19,974,1
8576,13,889,0
8577,111,79,8
8578,45,656,6
8579,77,413,8
8580,160,693,8
8581,181,467,7
8582,80,704,9
8583,73,652,5
8584,120,905,4
8585,145,676,0
8586,100,64,8
8587,27,141,2
8588,10,525,5
8589,16,955,3
8590,50,649,7
8591,77,762,1
8592,37,37,7
8593,196,710,3
8594,102,90,5
8595,161,318,5
8596,108,630,2
8597,41,366,4
8598,6,257,1
8599,31,67,2
8600,162,359,7
8601,157,784,2
8602,139,891,7
8603,119,979,6
8604,57,710,7
8605,159,437,7
8606,97,954,5
8607,45,946,7
8608,174,197,5
8609,196,702,5
8610,157,71,0
8611,103,265,5
8612,194,600,8
8613,80,643,3
8614,88,463,1
8615,31,61,6
8616,69,263,7
8617,102,880,9
8618,48,817,9
8619,187,356,0
8620,106,727,5
8621,55,695,3
8622,14,337,5
8623,194,189,2
8624,71,67,8
8625,161,22,3
8626,67,598,6
8627,192,964,1
8628,100,310,7
8629,79,368,5
8630,8,267,7
8631,74,128,6
8632,179,508,3
8633,35,645,6
8634,190,23,9
8635,71,444,2
8636,67,462,6
8637,141,492,5
8638,48,780,7
8639,111,395,6
8640,72,955,7
8641,31,475,3
8642,66,717,4
8643,132,165,6
8644,174,720,2
8645,107,623,4
8646,28,74,1
8647,122,227,2
8648,27,511,3
8649,121,283,9
8650,174,628,5
8651,126,554,2
8652,151,600,4
8653,85,203,0
8654,157,356,9
8655,193,880,3
8656,117,595,5
8657,48,859,9
8658,145,56,5
8659,129,335,8
8660,195,887,5
8661,78,903,3
8662,58,840,0
8663,106,859,0
8664,116,834,8
8665,51,556,9
8666,85,613,8
8667,184,365,0
8668,109,424,7
8669,106,546,6
8670,62,358,9
8671,187,811,9
8672,121,591,2
8673,129,772,7
8674,78,964,7
8675,136,994,9
8676,156,873,7
8677,190,793,0
8678,197,584,4
8679,6,508,4
8680,119,191,9
8681,74,301,9
8682,18,477,7
8683,105,931,1
8684,196,922,9
8685,67,64,8
8686,184,573,4
8687,137,698,7
8688,69,815,4
8689,175,876,1
8690,116,248,0
8691,25,985,2
8692,16,457,7
8693,198,643,3
8694,116,510,3
8695,101,60,9
8696,86,559,7
8697,167,124,6
8698,43,703,4
8699,191,451,7
8700,195,259,6
8701,116,997,8
8702,171,72,5
8703,136,673,1
8704,87,959,3
8705,182,964,6
8706,109,798,6
8707,195,995,6
8708,70,96,7
8709,171,524,9
8710,190,458,9
8711,149,548,3
8712,108,354,0
8713,44,423,2
8714,85,305,3
8715,59,304,4
8716,121,814,8
8717,81,913,6
8718,94,697,5
8719,34,118,0
8720,98,413,9
8721,19,742,1
8722,39,716,8
8723,34,708,0
8724,91,617,3
8725,5,69,4
8726,47,111,3
8727,196,773,5
8728,11,684,4
8729,147,130,9
8730,38,945,3
8731,5,476,5
8732,74,184,4
8733,122,724,3
8734,136,556,6
8735,67,71,3
8736,15,283,3
8737,158,688,3
8738,184,444,5
8739,122,203,4
8740,37,681,7
8741,150,111,6
8742,189,549,4
8743,93,780,6
8744,178,798,5
8745,82,191,3
8746,120,672,1
8747,98,991,7
8748,69,858,6
8749,72,657,6
8750,136,718,6
8751,137,835,3
8752,125,255,9
8753,83,560,0
8754,170,876,5
8755,66,45,4
8756,169,691,7
8757,65,760,7
8758,74,113,4
8759,90,750,8
8760,87,55,2
8761,124,810,0
8762,27,297,2
8763,94,330,6
8764,91,18,8
8765,148,924,5
8766,96,526,3
8767,12,416,8
8768,157,444,2
8769,103,680,9
8770,177,607,9
8771,64,340,0
8772,102,503,2
8773,127,694,2
8774,71,256,4
8775,38,948,0
8776,25,376,9
8777,167,717,1
8778,44,848,4
8779,103,764,7
8780,157,857,6
8781,123,581,8
8782,6,495,9
8783,139,390,4
8784,59,692,9
8785,104,125,6
8786,58,696,3
8787,171,527,8
8788,10,848,4
8789,64,369,6
8790,44,609,9
8791,158,248,7
8792,64,749,9
8793,191,168,5
8794,25,122,2
8795,85,919,2
8796,164,953,1
8797,67,292,1
8798,196,62,8
8799,185,265,3
8800,180,502,9
8801,50,26,4
8802,184,534,3
8803,26,129,9
8804,136,392,3
8805,111,420,9
8806,126,373,9
8807,161,368,9
8808,122,323,4
8809,191,798,1
8810,55,479,4
8811,63,468,5
8812,137,724,7
8813,50,907,8
8814,9,823,6
8815,115,974,2
8816,196,782,5
8817,97,209,8
8818,145,915,0
8819,70,153,3
8820,139,767,1
8821,37,304,5
8822,153,107,5
8823,46,791,1
8824,99,498,2
8825,24,340,7
8826,152,653,0
8827,166,113,7
8828,134,577,8
8829,10,563,1
8830,144,724,5
8831,160,478,6
8832,57,2,3
8833,42,723,9
8834,172,21,2
8835,127,878,7
8836,152,778,0
8837,122,852,9
8838,61,446,4
8839,177,638,6
8840,67,16,0
8841,182,263,6
8842,114,161,8
8843,89,320,2
8844,104,141,4
8845,84,634,4
8846,169,948,6
8847,78,899,5
8848,67,557,9
8849,120,514,0
8850,19,40,0
8851,57,727,9
8852,33,172,6
8853,87,820,4
8854,74,457,8
8855,95,25,1
8856,16,926,3
8857,78,554,1
8858,29,681,4
8859,196,295,5
8860,31,948,6
8861,114,754,2
8862,155,329,1
8863,124,972,8
8864,181,583,6
8865,90,889,4
8866,191,731,8
8867,43,814,2
8868,179,923,6
8869,192,612,6
8870,121,909,2
8871,131,534,1
8872,103,634,2
8873,69,20,2
8874,158,698,4
8875,110,299,4
8876,16,96,0
8877,115,562,8
8878,14,956,6
8879,95,762,2
8880,194,92,4
8881,198,54,3
8882,194,62,3
8883,171,207,2
8884,142,393,6
8885,31,428,9
8886,80,849,2
8887,194,889,9
8888,176,344,7
8889,82,659,6
8890,175,786,8
8891,68,3,2
8892,133,132,9
8893,82,613,1
8894,182,643,6
8895,25,118,7
8896,143,867,6
8897,46,891,7
8898,55,447,0
8899,65,517,4
8900,63,138,1
8901,38,180,7
8902,102,968,6
8903,165,321,7
8904,125,684,4
8905,170,520,8
8906,59,8,1
8907,81,456,6
8908,15,794,0
8909,165,40,7
8910,185,880,3
8911,168,492,6
8912,160,663,7
8913,117,328,8
8914,122,727,5
8915,95,870,9
8916,108,537,8
8917,50,172,7
8918,61,587,9
8919,22,559,0
8920,18,873,3
8921,37,192,3
8922,50,960,3
8923,161,428,9
8924,20,763,6
8925,164,152,9
8926,41,931,5
8927,162,278,6
8928,118,986,9
8929,34,39,1
8930,93,337,7
8931,21,839,6
8932,81,149,7
8933,123,593,2
8934,47,601,2
8935,100,174,4
8936,18,92,2
8937,122,617,0
8938,34,853,4
8939,108,824,7
8940,184,782,7
8941,49,643,7
8942,56,799,4
8943,33,138,3
8944,190,390,8
8945,43,502,7
8946,32,517,3
8947,152,648,8
8948,15,399,8
8949,72,146,9
8950,101,325,8
8951,138,254,5
8952,41,423,3
8953,99,248,6
8954,95,902,0
8955,90,359,3
8956,141,230,4
8957,19,180,6
8958,193,610,2
8959,135,183,9
8960,137,837,9
8961,86,414,1
8962,6,419,5
8963,111,444,6
8964,21,743,4
8965,189,953,8
8966,118,196,6
8967,49,139,4
8968,23,106,4
8969,71,70,6
8970,27,468,3
8971,192,721,1
8972,179,875,8
8973,153,255,9
8974,103,121,0
8975,7,653,1
8976,20,643,4
8977,49,679,7
8978,83,984,2
8979,47,344,6
8980,105,438,1
8981,162,378,5
8982,65,288,6
8983,78,910,7
8984,195,670,5
8985,97,630,8
8986,144,493,1
8987,192,361,8
8988,42,509,1
8989,103,613,7
8990,176,144,2
8991,128,851,1
8992,133,430,1
8993,110,196,9
8994,51,604,3
8995,171,677,2
8996,131,376,3
8997,13,835,9
8998,158,613,2
8999,174,505,7
9000,132,99,8
9001,18,578,5
9002,69,169,7
9003,193,774,7
9004,78,830,6
9005,106,309,9
9006,17,289,4
9007,187,321,4
9008,31,534,6
9009,106,55,8
9010,171,633,2
9011,34,849,5
9012,175,542,5
9013,140,11,2
9014,10,942,4
9015,119,268,5
9016,119,234,1
9017,145,645,0
9018,52,901,0
9019,169,605,3
9020,184,351,6
9021,107,667,0
9022,144,947,6
9023,107,890,5
9024,173,505,6
9025,198,602,3
9026,154,679,6
9027,24,224,4
9028,52,41,4
9029,126,336,3
9030,26,844,1
9031,151,847,3
9032,70,409,6
9033,146,90,1
9034,8,440,2
9035,50,411,5
9036,40,216,1
9037,69,891,3
9038,161,247,9
9039,23,557,8
9040,33,560,3
9041,145,854,6
9042,71,178,1
9043,104,917,5
9044,121,365,4
9045,194,78,4
9046,144,419,8
9047,29,198,3
9048,47,444,6
9049,84,597,3
9050,143,477,8
9051,95,521,6
9052,45,664,9
9053,108,172,6
9054,101,274,9
9055,135,994,4
9056,61,384,9
9057,194,159,3
9058,109,496,8
9059,175,375,6
9060,108,798,6
9061,35,672,2
9062,170,383,0
9063,157,107,5
9064,94,304,9
9065,195,910,5
9066,107,231,2
9067,93,234,5
9068,165,870,7
9069,152,11,3
9070,142,787,3
9071,32,500,3
9072,113,960,5
9073,22,134,2
9074,28,584,5
9075,128,502,6
9076,49,725,8
9077,85,61,3
9078,116,558,9
9079,150,557,2
9080,55,942,6
9081,80,417,1
9082,124,110,8
9083,127,990,5
9084,73,520,8
9085,19,963,7
9086,77,206,1
9087,59,652,0
9088,106,587,7
9089,33,97,7
9090,83,187,9
9091,42,296,3
9092,168,328,7
9093,172,990,8
9094,48,935,3
9095,26,20,3
9096,183,99,4
9097,155,841,9
9098,87,64,8
9099,85,211,7
9100,26,18,5
9101,170,908,3
9102,6,80,8
9103,147,732,1
9104,99,634,2
9105,79,260,9
9106,72,249,4
9107,113,179,1
9108,106,782,5
9109,112,463,0
9110,76,539,3
9111,100,609,1
9112,6,909,5
9113,168,969,4
9114,14,405,4
9115,29,82,0
9116,196,767,9
9117,170,516,5
9118,23,902,7
9119,151,779,4
9120,26,453,3
9121,190,639,5
9122,88,982,6
9123,103,885,4
9124,5,626,4
9125,82,70,3
9126,185,794,8
9127,83,777,7
9128,117,79,7
9129,147,496,2
9130,79,169,3
9131,64,366,9
9132,122,235,1
9133,61,16,3
9134,27,576,2
9135,194,188,5
9136,39,445,5
9137,69,466,2
9138,116,345,3
9139,119,948,8
9140,59,551,3
9141,139,131,3
9142,166,203,1
9143,54,826,0
9144,41,544,6
9145,14,724,5
9146,48,487,1
9147,44,219,7
9148,196,181,1
9149,80,57,2
9150,196,605,2
9151,193,486,0
9152,38,386,7
9153,103,809,8
9154,136,704,8
9155,40,449,0
9156,115,100,1
9157,39,117,6
9158,81,434,8
9159,195,123,5
9160,74,308,2
9161,126,990,7
9162,22,330,4
9163,167,971,9
9164,87,823,0
9165,117,886,4
9166,194,641,6
9167,165,211,5
9168,188,357,1
9169,176,176,9
9170,58,267,2
9171,42,686,1
9172,36,555,4
9173,123,762,7
9174,119,951,9
9175,186,58,6
9176,53,716,6
9177,140,559,5
9178,158,822,0
9179,37,413,0
9180,113,132,3
9181,36,861,7
9182,81,149,0
9183,154,821,4
9184,134,506,5
9185,38,308,0
9186,89,66,6
9187,184,995,3
9188,17,448,7
9189,117,193,9
9190,115,526,8
9191,188,399,2
9192,136,172,9
9193,30,862,3
9194,119,416,5
9195,60,43,9
9196,140,902,1
9197,172,589,4
9198,135,339,0
9199,107,700,2
9200,92,201,9
9201,88,493,3
9202,24,256,6
9203,111,618,9
9204,182,828,1
9205,21,511,5
9206,101,764,0
9207,67,830,5
9208,99,457,0
9209,21,547,4
9210,148,544,1
9211,148,636,5
9212,37,752,8
9213,138,148,0
9214,117,60,1
9215,32,984,9
9216,55,183,3
9217,103,605,0
9218,20,720,2
9219,85,554,5
9220,109,101,6
9221,39,910,2
9222,160,162,0
9223,71,584,9
9224,100,311,7
9225,176,246,3
9226,139,120,3
9227,60,43,6
9228,48,741,5
9229,54,14,5
9230,181,547,7
9231,9,752,2
9232,128,523,4
9233,21,180,2
9234,147,842,9
9235,17,241,0
9236,133,750,7
9237,19,743,3
9238,47,821,6
9239,22,813,6
9240,149,172,3
9241,194,109,8
9242,118,929,1
9243,80,522,9
9244,41,142,2
9245,132,596,7
9246,18,856,1
9247,63,770,5
9248,40,599,4
9249,173,476,7
9250,110,864,2
9251,82,26,9
9252,12,762,1
9253,76,716,2
9254,96,64,0
9255,74,48,2
9256,41,253,4
9257,63,399,3
9258,67,64,6
9259,23,971,1
9260,69,465,8
9261,89,468,0
9262,62,409,8
9263,116,275,9
9264,95,314,6
9265,37,181,8
9266,17,331,1
9267,186,259,9
9268,177,704,5
9269,156,641,5
9270,183,216,3
9271,167,260,3
9272,103,575,5
9273,187,601,9
9274,124,28,5
9275,147,734,4
9276,77,658,1
9277,198,641,1
9278,118,447,0
9279,92,569,9
9280,61,531,5
9281,71,580,5
9282,97,17,0
9283,24,459,2
9284,37,816,2
9285,60,889,3
9286,188,710,7
9287,68,951,8
9288,52,399,5
9289,32,318,2
9290,31,899,2
9291,146,896,8
9292,8,226,4
9293,137,398,6
9294,136,627,5
9295,147,396,3
9296,117,831,8
9297,45,512,1
9298,60,87,6
9299,100,8,8
9300,56,811,7
9301,15,79,0
9302,151,419,9
9303,106,620,8
9304,16,192,1
9305,54,290,4
9306,130,977,0
9307,81,292,8
9308,64,672,1
9309,15,526,5
9310,189,860,3
9311,180,323,4
9312,73,9,9
9313,57,553,4
9314,112,14,1
9315,51,821,2
9316,39,556,4
9317,183,730,9
9318,193,546,7
9319,147,628,5
9320,28,137,5
9321,142,909,0
9322,178,979,7
9323,151,227,6
9324,174,127,7
9325,110,475,6
9326,22,503,9
9327,138,77,5
9328,20,35,1
9329,29,272,4
9330,182,624,9
9331,38,149,3
9332,88,81,2
9333,60,392,8
9334,66,499,1
9335,137,688,2
9336,128,177,5
9337,145,361,1
9338,70,54,2
9339,161,393,9
9340,62,16,4
9341,159,194,5
9342,156,940,6
9343,125,281,3
9344,188,586,9
9345,41,525,5
9346,154,460,1
9347,94,588,3
9348,93,480,9
9349,199,529,7
9350,63,138,6
9351,88,300,8
9352,78,1,9
9353,86,989,2
9354,107,591,1
9355,99,280,9
9356,50,994,8
9357,131,6,7
9358,32,766,2
9359,143,397,4
9360,116,573,0
9361,24,824,9
9362,37,883,7
9363,27,501,0
9364,195,720,1
9365,64,415,5
9366,163,854,0
9367,116,842,6
9368,77,627,5
9369,189,455,2
9370,182,355,5
9371,174,396,6
9372,156,510,5
9373,168,509,9
9374,56,101,2
9375,150,322,2
9376,106,208,8
9377,38,986,6
9378,115,697,1
9379,110,488,4
9380,17,210,6
9381,180,283,7
9382,82,797,4
9383,135,744,0
9384,27,705,5
9385,27,371,1
9386,82,780,9
9387,57,464,6
9388,107,497,4
9389,162,81,1
9390,103,929,7
9391,19,74,4
9392,151,441,2
9393,34,575,5
9394,179,432,3
9395,103,467,5
9396,160,542,1
9397,195,166,2
9398,55,136,3
9399,55,758,4
9400,191,284,7
9401,124,242,1
9402,190,403,9
9403,175,820,6
9404,160,191,7
9405,175,571,3
9406,185,583,8
9407,33,353,9
9408,180,618,6
9409,60,64,3
9410,195,862,8
9411,128,821,3
9412,98,159,4
9413,199,308,9
9414,48,192,0
9415,19,937,9
9416,197,353,5
9417,171,795,6
9418,53,413,7
9419,81,122,1
9420,83,375,6
9421,33,267,3
9422,158,26,3
9423,27,265,1
9424,173,704,7
9425,52,392,5
9426,128,184,7
